bandwidth,data_precision,compute_pipeline,Array_i,Array_j,sram_size,M,K,N,m,k,n,dataflow,loops,m_loop_times,k_loop_times,n_loop_times,cmd,ret_code,cycle,computation_cycle,communication_cycle,communication_A_cycle,communication_B_cycle,communication_C_cycle,communication_Y_cycle,PE_utility,throughput,communication_off_chip,communication_on_chip,communication_interval,communication_internal,energy_cost_communication,energy_cost_computation
128,8,1,64,64,32768,1024,1024,1024,64,64,64,ws,nkm,16,16,16,python ./os/nkm/start_repeat.py,0,792766,262272,401376,131072,8192,131072,131040,0.33067008423671046,1354.424665033566,51380224,67108864,3203923968,3221225472,13899923456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,64,ws,nmk,16,16,16,python ./os/nmk/start_repeat.py,0,677984,262272,278496,131072,131072,8192,8160,0.3866521923821211,1583.727379997168,35651584,67108864,3203923968,3221225472,10754195456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,64,ws,kmn,16,16,16,python ./os/kmn/start_repeat.py,0,792766,262272,401376,8192,131072,131072,131040,0.33067008423671046,1354.424665033566,51380224,67108864,3203923968,3221225472,13899923456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,64,ws,knm,16,16,16,python ./os/knm/start_repeat.py,0,792766,262272,401376,131072,8192,131072,131040,0.33067008423671046,1354.424665033566,51380224,67108864,3203923968,3221225472,13899923456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,64,ws,mnk,16,16,16,python ./os/mnk/start_repeat.py,0,677984,262272,278496,131072,131072,8192,8160,0.3866521923821211,1583.727379997168,35651584,67108864,3203923968,3221225472,10754195456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,64,ws,mkn,16,16,16,python ./os/mkn/start_repeat.py,0,792766,262272,401376,8192,131072,131072,131040,0.33067008423671046,1354.424665033566,51380224,67108864,3203923968,3221225472,13899923456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,64,os,nkm,16,16,16,python ./os/nkm/start_repeat.py,0,792766,262272,401376,131072,8192,131072,131040,0.33067008423671046,1354.424665033566,51380224,67108864,3203923968,3221225472,13899923456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,64,os,nmk,16,16,16,python ./os/nmk/start_repeat.py,0,677984,262272,278496,131072,131072,8192,8160,0.3866521923821211,1583.727379997168,35651584,67108864,3203923968,3221225472,10754195456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,64,os,kmn,16,16,16,python ./os/kmn/start_repeat.py,0,792766,262272,401376,8192,131072,131072,131040,0.33067008423671046,1354.424665033566,51380224,67108864,3203923968,3221225472,13899923456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,64,os,knm,16,16,16,python ./os/knm/start_repeat.py,0,792766,262272,401376,131072,8192,131072,131040,0.33067008423671046,1354.424665033566,51380224,67108864,3203923968,3221225472,13899923456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,64,os,mnk,16,16,16,python ./os/mnk/start_repeat.py,0,677984,262272,278496,131072,131072,8192,8160,0.3866521923821211,1583.727379997168,35651584,67108864,3203923968,3221225472,10754195456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,64,os,mkn,16,16,16,python ./os/mkn/start_repeat.py,0,792766,262272,401376,8192,131072,131072,131040,0.33067008423671046,1354.424665033566,51380224,67108864,3203923968,3221225472,13899923456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,128,ws,nkm,16,16,8,python ./os/nkm/start_repeat.py,0,531648,262272,335871,65536,8192,131072,131071,0.49307812688094377,2019.6480077043457,42991616,67108864,3203923968,3221225472,12222201856,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,128,ws,nmk,16,16,8,python ./os/nmk/start_repeat.py,0,526814,262272,212991,65536,131072,8192,8191,0.49760256940779857,2038.180124294343,27262976,67108864,3203923968,3221225472,9076473856,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,128,ws,kmn,16,16,8,python ./os/kmn/start_repeat.py,0,535616,262272,401407,8192,131072,131072,131071,0.4894252598876807,2004.6858644999402,51380224,67108864,3203923968,3221225472,13899923456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,128,ws,knm,16,16,8,python ./os/knm/start_repeat.py,0,531648,262272,335871,65536,8192,131072,131071,0.49307812688094377,2019.6480077043457,42991616,67108864,3203923968,3221225472,12222201856,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,128,ws,mnk,16,16,8,python ./os/mnk/start_repeat.py,0,526814,262272,212991,65536,131072,8192,8191,0.49760256940779857,2038.180124294343,27262976,67108864,3203923968,3221225472,9076473856,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,128,ws,mkn,16,16,8,python ./os/mkn/start_repeat.py,0,535616,262272,401407,8192,131072,131072,131071,0.4894252598876807,2004.6858644999402,51380224,67108864,3203923968,3221225472,13899923456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,128,os,nkm,16,16,8,python ./os/nkm/start_repeat.py,0,531648,262272,335871,65536,8192,131072,131071,0.49307812688094377,2019.6480077043457,42991616,67108864,3203923968,3221225472,12222201856,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,128,os,nmk,16,16,8,python ./os/nmk/start_repeat.py,0,526814,262272,212991,65536,131072,8192,8191,0.49760256940779857,2038.180124294343,27262976,67108864,3203923968,3221225472,9076473856,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,128,os,kmn,16,16,8,python ./os/kmn/start_repeat.py,0,535616,262272,401407,8192,131072,131072,131071,0.4894252598876807,2004.6858644999402,51380224,67108864,3203923968,3221225472,13899923456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,128,os,knm,16,16,8,python ./os/knm/start_repeat.py,0,531648,262272,335871,65536,8192,131072,131071,0.49307812688094377,2019.6480077043457,42991616,67108864,3203923968,3221225472,12222201856,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,128,os,mnk,16,16,8,python ./os/mnk/start_repeat.py,0,526814,262272,212991,65536,131072,8192,8191,0.49760256940779857,2038.180124294343,27262976,67108864,3203923968,3221225472,9076473856,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,64,128,os,mkn,16,16,8,python ./os/mkn/start_repeat.py,0,535616,262272,401407,8192,131072,131072,131071,0.4894252598876807,2004.6858644999402,51380224,67108864,3203923968,3221225472,13899923456,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,128,64,ws,nkm,16,8,16,python ./os/nkm/start_repeat.py,0,470080,262272,270304,131072,8192,65536,65504,0.5576582709326072,2284.168277739959,34603008,50331648,2675441664,3221225472,10443816960,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,128,64,ws,nmk,16,8,16,python ./os/nmk/start_repeat.py,0,477343,262272,278496,131072,131072,8192,8160,0.5491732360168684,2249.413574725093,35651584,50331648,2675441664,3221225472,10653532160,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,128,64,ws,kmn,16,8,16,python ./os/kmn/start_repeat.py,0,470080,262272,270304,8192,131072,65536,65504,0.5576582709326072,2284.168277739959,34603008,50331648,2675441664,3221225472,10443816960,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,128,64,ws,knm,16,8,16,python ./os/knm/start_repeat.py,0,470080,262272,270304,131072,8192,65536,65504,0.5576582709326072,2284.168277739959,34603008,50331648,2675441664,3221225472,10443816960,1073741824
128,8,1,64,64,32768,1024,1024,1024,64,128,64,ws,mnk,16,8,16,python ./os/mnk/start_repeat.py,0,477343,262272,278496,131072,131072,8192,8160,0.5491732360168684,2249.413574725093,35651584,50331648,2675441664,3221225472,10653532160,1073741824
